2025-07-03 12:37:49,890 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 12:52:25,723 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 12:53:17,079 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 12:53:23,492 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 12:54:22,681 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne ukoncen.
2025-07-03 12:54:23,014 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 12:54:23,078 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
2025-07-03 12:54:23,082 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 12:54:23,085 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 12:54:23,085 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
2025-07-03 12:54:23,279 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 12:54:23,279 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 12:54:23,505 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 12:54:23,520 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 13:06:53,919 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne ukoncen.
2025-07-03 13:08:02,322 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 13:08:02,383 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
2025-07-03 13:08:02,385 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 13:08:02,387 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:08:02,387 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
2025-07-03 13:08:02,562 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:08:02,562 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 13:08:02,766 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:08:02,780 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 13:08:19,762 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne ukoncen.
2025-07-03 13:10:25,826 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 13:10:25,887 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
